id	filename	md5	size	state
1418fc9b-1ae1-4fc3-a85f-4a21ca3086e6	a54e27ec-9f07-467e-bb21-aacb09156aa2.FPKM.txt.gz	c2100c3ac1085f040278cc724862f8cd	318591	released
60845887-1e06-4ae0-a367-bcbe0530a27a	6332c3ce-ff99-426d-96e9-4bf2a71f6d3a.rna_seq.star_gene_counts.tsv.gz	9a02c56e0634e73d8f0016ba5c0a5622	386803	released
db2b3c82-d0f3-4b94-bdac-dab60a1ecec8	929de7e3-80f3-4165-82c2-a54f3780b0df.FPKM-UQ.txt.gz	53a12c35f3b8ee29f6508ce59cef959f	421509	released
c05007c3-a28e-47a7-a655-67ae0feb3f34	97726607-c07b-43a7-81fb-10770e180424.FPKM.txt.gz	48d1019a0ab54bdde7452850549c9cf9	305009	released
63581dba-1e1d-4406-a3bf-79daf505a191	0b8cd934-169b-482e-b0ff-6bbc1b5dbba4.rna_seq.star_gene_counts.tsv.gz	538340a446faff110af97fc384a38fe0	397265	released
40b45770-3001-4c53-8f24-b79a1a5781f2	ad070968-e6bf-4565-8b4b-2ebdb82e64a0.rna_seq.star_gene_counts.tsv.gz	6e04b99266969d1ff4ce0aefc5c77447	403205	released
f66f2a94-a01c-400f-86ef-02ff90c85f32	76c0088c-10f0-4090-8990-9ed5233e04fd.htseq_counts.txt.gz	d802c1c94afc090f482930261d2c4e40	248715	released
8ad8639d-c88c-423a-9ed8-ec3ad58f05d4	8936a840-8a04-46b1-a634-c053c737f453.FPKM-UQ.txt.gz	84b8070c69332cb4bb33085c5a88d62b	393423	released
ee540172-2b3a-4dd8-8c99-153e1652ada6	cd8d213b-51b7-40be-88c4-8de3a6d60f47.htseq_counts.txt.gz	cccedaf34288fdaf5906b0732726660f	254756	released
eda900e1-61e3-4e17-afa4-426dd371f932	75819ddd-dc79-41b5-938a-4c113fa25967.FPKM-UQ.txt.gz	09ddc94e60cd2c55846bd230450f91ae	402890	released
0ca6b2a8-e9c1-4073-b235-e59d5edb6e29	84c442a5-b328-4351-981c-264fb44ba7ff.htseq_counts.txt.gz	f0319ebe8e84dc458f5e5c059d2aecda	255370	released
c9a880c2-9643-470e-9d36-e20b7fd71ef1	489ed7c9-763f-4dc0-b9ed-a7747db54c8c.FPKM.txt.gz	e376e1efc3e9db1d9945c3ec0920c5b9	319448	released
db9b963e-7506-4a2e-991b-a7ad192b8aaa	acef66d1-8c72-4523-9c6b-b930ce753e21.rna_seq.star_gene_counts.tsv.gz	7edef73fb35f0a55d34f4f8971451a22	380759	released
b1b5ece2-0a4c-41a2-8b28-8b8142e5ff99	6714b133-1b5b-4159-83e9-e125c83eb457.htseq_counts.txt.gz	c08bcf4949da797abde3cb862d21c694	251134	released
9b517b45-1d74-4faf-9e64-4c1ab6affe46	d9df2a5d-7e33-489c-8ce4-ab783b47a55d.FPKM.txt.gz	37410723b39e635d96fdea71af22bbaa	331688	released
28572ac3-d5d9-4a35-a6b0-a68f7ec1f3bc	d53ce8a8-9d3c-4739-bb22-6738fb83703b.htseq_counts.txt.gz	6d0ccf94f5f2b1efd302f2e18ba04fe6	236950	released
28140bb1-151c-4dbb-b9f0-0302fa038311	2f918b94-5aeb-4180-908e-c4f28e774226.FPKM-UQ.txt.gz	27d7c88f45e3ca4fcb7e98ba4f610574	395421	released
92b267ac-34f1-4e82-96fe-46c524534324	a9ba92ed-bccd-4339-996f-905bb4c222d2.FPKM-UQ.txt.gz	d8a95ac9c9f4797e740b8f3e625df7da	415777	released
54ea8307-e169-41d5-a0a4-5f3b71973d52	28247948-a31a-46e5-850c-bcb5b083c7e5.FPKM.txt.gz	1a454e6343a434341fcb90e71604d77f	327862	released
b9e3cebc-0539-4aa5-897a-7612ed6d4478	63fd8f5a-ead4-4d5b-90ce-84709e122c77.FPKM-UQ.txt.gz	0926ac7194d160da547ccad816610d9e	415866	released
615627f2-624e-49da-acb1-868c4637594b	043c146c-c7eb-4fde-84a2-58f96d9beb1f.rna_seq.star_gene_counts.tsv.gz	78bbe68e9cb7b677479ce4dcdb4608fb	394035	released
b15e2a99-6d91-4a9a-af8c-a0069d24c771	e9db1ce5-aca8-4d71-8f6a-254bd3cffeed.rna_seq.star_gene_counts.tsv.gz	a46be0c03d64e269b8e6c7531121c91e	394724	released
17a6404e-6587-49d1-b0be-dc85f93c4165	148d7e1a-1b5a-4a1b-87b6-8bd7a53d4151.FPKM-UQ.txt.gz	ecd455f996c0a096dfb9f794b93be162	454667	released
5ef72603-8f2a-45d3-97cc-e19e21962ce2	7a35db64-2f9a-4f10-85b7-5eaa0c83730b.htseq_counts.txt.gz	179d7c63c8c301fb61c3d76641574228	245691	released
23880f0f-0c7d-43d9-bc3f-a42f4f073021	925a2b51-2019-4d0b-92d8-e4cdf3612b44.FPKM.txt.gz	a2fe395e0853a8de593df496ead117fc	330772	released
0eeffdab-4d47-40df-8a9d-172ebd9c15d0	aa6f2dd1-bc8e-4eb7-b087-a4930a6614a9.FPKM-UQ.txt.gz	b0d68ab37794cc9d2e686b3261df3be1	412655	released
b6eabdc5-8e37-4984-bcc7-cbf1b128bfe1	f83f4456-1ebb-44ed-8ab5-e88818622a70.rna_seq.star_gene_counts.tsv.gz	af04b23996792c946e95871384fcad05	394782	released
73951121-d25a-4f13-9bdb-133897aa43f4	1a73343e-eece-4015-ac3d-0d60f61a896e.FPKM-UQ.txt.gz	fbc845e79506aa96876654b7d73615f0	431382	released
33527632-cf87-434e-be08-f9cbb6c90df3	91ebc971-a704-4af3-a9c4-f57c6864d83d.FPKM.txt.gz	e1ec31c2028f3367e2883ffa643a0471	309552	released
a3042f79-420f-4214-8e33-6a3a35cd69f1	12623a5f-1e82-468f-b994-433db976fb05.FPKM.txt.gz	7782fb6e9ae9a64396568b9272a0931c	311883	released
f602bf9c-5380-4946-ae43-3cdf61d5841d	a86e0e7c-465e-464e-bc5a-916c9573060b.rna_seq.star_gene_counts.tsv.gz	f003a730d1bcf2362783a9256cba6309	395171	released
ae9d856e-a3cc-47f4-9080-57cb4f354fd4	f5039ccc-0324-4b8d-a7c3-8b6cc329c961.htseq_counts.txt.gz	f2c44e3efcd30a2a3b0cfa1de10b853c	253582	released
8706f0e0-ae01-4af1-ac43-6d2f7e85c06d	dabb989d-6a1b-4461-b8d9-59cd3f72ea67.FPKM-UQ.txt.gz	f1a52477a17279038270add0cd1c0ec7	418812	released
09db72b4-6c78-440c-b757-50d6cc12d307	6714b133-1b5b-4159-83e9-e125c83eb457.FPKM.txt.gz	e5c394be926ffcac5d030b2798ae51fa	323754	released
cf79b57a-0e2b-4039-967c-85c6c6facb16	0a747ef8-352b-43b3-82d0-84b371d4ab61.FPKM-UQ.txt.gz	76cba77d95807db1658e7a2cdbe14b6a	408127	released
9cdb656a-3dc0-4994-a28c-cd057a4f389a	9eee054f-f19b-49fd-b9be-1b6d3853558c.htseq_counts.txt.gz	9e38f4f2692278bf080537879de75ba8	254816	released
6f8f9b57-5a68-474d-8381-8edb05f31716	99fa5d17-c873-4fc9-9f1b-b32d61e3fc7b.FPKM-UQ.txt.gz	26e6acd754fc0bd65f865e1204888586	456327	released
618d2b5b-af42-4c1f-9e34-ce4003febdd7	1f8eeb5c-4532-43cb-9dd2-d0a70566d7ca.rna_seq.star_gene_counts.tsv.gz	29df6131c5f476ceca5ac203a823bdfd	400354	released
c02fe022-ee7f-47bd-b5bc-0e212c49d20c	719ffd42-9f56-4872-a5b1-2f18753dad10.FPKM-UQ.txt.gz	6cd1e9a5165fe8b89fb75ff795999624	386968	released
ec7a2c25-b284-4695-b7fd-f2b46bca1322	27faabe7-ace8-4629-baa5-d2c23e4d7e6f.htseq_counts.txt.gz	1db95951e2bbb12098da6297889e22bb	250930	released
b7940c29-261b-4d51-9309-850b8014a398	f63d4f47-dfd8-468e-8429-ca2fccf9285d.FPKM.txt.gz	65a90ec556637f32a0db279b2bca5dc3	295098	released
f9528f0f-7ae8-40b7-8cdc-d07261484ce0	97a82ad9-c76a-4173-8845-50f3256b8d15.rna_seq.star_gene_counts.tsv.gz	acfc8201ace7ac43815e04449debc46c	388295	released
a3f10faa-9614-4722-9bad-46dedf1e1375	47ecc549-22f9-4aff-9d31-2130c6b46171.htseq_counts.txt.gz	a571504b6884a60dd0fba544ae423bb2	246696	released
948f8d4d-fa85-44b8-8d7d-60d739497816	d72d08e7-a4f4-4f05-9ce0-d72473449819.FPKM.txt.gz	d15c66b26154784bf87ff1ca0cd2f7d4	323618	released
4028dfd3-a13d-4f64-921a-13adaaeb611a	d1f3d549-92e1-4905-9a0c-9551fd12b6fa.htseq_counts.txt.gz	a265fab0545623a1411bfde0161d98d7	249032	released
1f1d876d-653c-4cdf-ad7e-161bc79452fb	6b68ed39-a803-4bcd-bdfe-28d2804ba29a.FPKM-UQ.txt.gz	12765c97306bf4dbc395d53c123bd9bf	414335	released
dd83f2e6-4215-428e-9338-0d0e59f6222a	ebeb4308-f233-4303-9804-8d2355cbfaba.rna_seq.star_gene_counts.tsv.gz	86595651aa6d995e92efaabbe888b4d8	383422	released
ceb6fecf-7539-4aca-b9ef-6bef62cd969b	91578526-3971-4fd2-b9fb-bbd90f038958.FPKM-UQ.txt.gz	2644089db55ca7ac17b4ea6edcb71d27	412803	released
6479cbc7-5090-4b12-830a-79d37afb68ff	673f942f-a818-43a3-a29c-1cb4fb3b4cb7.rna_seq.star_gene_counts.tsv.gz	f6af3bfd06d5ed828edcc1793873aded	391694	released
7cdeef18-2fb3-42bf-bb0b-f6ebbcd24771	817d056e-9347-4710-bef3-5c9fafe41a1b.FPKM.txt.gz	67c6de9a1345821e20efbbf2cfaa9e69	317962	released
30438de6-08c6-4bb7-b1d8-9142324535fc	5afc6071-0b14-4510-906a-07be9ed935cc.htseq_counts.txt.gz	6fb961b8190deabf58ab12351e76cf56	248819	released
0f72015c-8239-4dae-ae17-f7aecf553a74	206873d6-eb61-4cf7-93f4-ac8da672c90e.htseq_counts.txt.gz	7a40b5a570cded8ba577e6f26b4a2bde	247681	released
18d50143-433f-400b-bc5a-2f01455d1b71	a7e1b4a1-2cee-44f5-baf7-a7b8c632a35e.FPKM.txt.gz	c1fe5494613e9ac73e267689109d9303	317243	released
940939f7-301a-473a-87f0-37569174df3b	a4e248bb-22b2-4ec6-958e-170263b228d9.FPKM.txt.gz	23e8b4129318e775a137fba7c9b3ac66	307672	released
ad63a25d-cfc9-4a21-b64b-5c26a06eb85f	35c311e1-6660-4829-a4a8-0e5f14d5aecd.htseq_counts.txt.gz	5a9174e75268f8a944290bfb895354ac	256582	released
3b99902b-e8e2-43c0-9711-ace884004368	f758a7db-2d1f-4c98-b93c-31d180c19104.rna_seq.star_gene_counts.tsv.gz	82a1276038f85887acd03be83a378714	402632	released
d29465f2-eeee-44a3-8baf-1d4102d7f464	7d2015b6-1a79-46c3-99c9-a2f99c2d07ad.FPKM.txt.gz	91e214a5038fbbe9ee4e75599b406437	315376	released
f2e63e66-7283-4f98-90f4-21f6237f864e	f9720915-bc46-4acb-97af-6156f1591647.htseq_counts.txt.gz	88c721951ba7fee676a2aee73acb2532	256862	released
7e7ea826-e476-4525-a335-3c5cdd3d64cb	dcfc9c57-282d-4ced-9c37-41e24edb2485.FPKM.txt.gz	5d891f1708480f5e063adba83da5bd75	328415	released
a44bfe6f-61c6-4c6c-a70e-ef65dce8cc9e	02399cf8-fb76-4385-8886-cbf66185dbc8.FPKM-UQ.txt.gz	2871ea89205b3f018344c38f4ac8f172	428558	released
45be7e38-274c-4ba3-9caf-3a5e4f3ff3bb	d0a66c4e-e0e0-4673-a936-04156e8692c7.FPKM.txt.gz	96a97ff22d076f5a3ce8fad0af3bba9c	318881	released
bc528f92-bcb1-4187-b8fd-7385dd2bd0fe	0026d9c7-db1e-4cb7-a3d4-4a738a2a96a8.FPKM.txt.gz	8106f4c79dc839ef0083518e8e471590	303283	released
a79455f9-9215-4323-8adb-85d278525f2d	8489de1a-09c4-447a-8186-bb43e3befccc.FPKM.txt.gz	3eccbe2696caa6981fc94c520228a84f	308691	released
d335d331-b7fa-4c40-b19c-cd7951d44c8a	0c616120-0e3a-4d9f-85b0-84a82abfbac9.rna_seq.star_gene_counts.tsv.gz	7f447077be898a07c0e55366b7e01d73	414416	released
e26ea4a1-ce39-4605-a7de-68c0d93b3419	e3b7af19-9fbd-4ebb-8be7-d8e2eaad6705.FPKM.txt.gz	37b92114e538f4abacd2952043455d3c	315167	released
7b7548eb-3f67-4b2d-a698-bb410f57ed9b	86e45208-05a5-4edc-9c1f-c01c00b4b161.FPKM.txt.gz	588a3606a37bb4ff6927bdeea6c1af3e	303163	released
28b57704-02ed-4a58-8da7-ff5d3fc5ffcb	f6ae9609-2723-49f4-b15c-7d9b87e195ef.FPKM.txt.gz	896ac707c9f415bae44ef43fb38440e1	317328	released
76b991f2-2565-447e-9f97-09dd5cdfc9a2	f4d71dce-6fa3-4f59-b4ab-4fc7794a1892.FPKM.txt.gz	47101b0789e34e186d6995574ca1a267	306984	released
79f40f1a-378c-4e90-9553-a01b4ddd25db	2cd803f3-11c7-41bd-be0d-5d63639b9212.FPKM.txt.gz	fbbcc66010c7efa136fe98d6e16ae238	312860	released
5163623e-c25c-441d-ac58-e1115c9d0ed9	8be0aef7-a390-4b9e-8c02-8828335e43b9.rna_seq.star_gene_counts.tsv.gz	79b543b7d606880a78833ade5e67508a	396189	released
8364b906-95bf-4b89-af80-edf445e8a2cc	7620c9cb-6d41-4d7d-8f7d-fc36852ecd2f.FPKM-UQ.txt.gz	2538f62729aa0de3f90d0fe7ec0d2f07	404450	released
adb39396-de52-40f2-831e-52bb05cbc3a2	8d9836fc-1ce7-40f0-a450-944ed5eca796.FPKM-UQ.txt.gz	01b4a0761a0b9159e485450a3f272ac6	393810	released
9e2cb1f2-8db8-4bcf-905f-e0c3f9ea177c	d3f6435a-4a3a-4c1e-9fe0-d3e46eeea2bf.htseq_counts.txt.gz	7186af6c4a9a831089ff964b9040f841	254836	released
f42765b4-0db6-4a9e-93ba-95905d6d8560	6843defb-e017-46a6-a079-e3450155683e.htseq_counts.txt.gz	6bb94e28d83371bdd95bf454102019b0	252804	released
84403550-3ce2-41fb-ba8e-989576fe24fa	6f507a58-c920-49b7-85b7-cdc4f657807f.htseq_counts.txt.gz	28d283c4d5731831f8625ae370969b46	245808	released
b502c946-47fe-44ed-aa8f-5cf6268150ad	429f3702-d197-4e8a-8e7f-df5661128f8c.rna_seq.star_gene_counts.tsv.gz	8a016a9cabee78b378546b64ff03574e	386436	released
c0ee3906-0cca-4475-bd1f-164155ceff39	0f329c67-e5d2-4db4-bb33-ccf7ef183338.htseq_counts.txt.gz	6e23fc5f5ade73f79635d63a25a74907	249509	released
622f93bf-9354-4809-82d1-f7fda4e142f4	8d9836fc-1ce7-40f0-a450-944ed5eca796.htseq_counts.txt.gz	a66c6f274a93362fda078d7908cd9275	245143	released
389199ca-4416-4102-8501-6658341a23a8	98cfd568-8741-4d8b-8784-f29e7f1ec21d.FPKM-UQ.txt.gz	0a54efb4cb5ceaed5be34b5d5fbf79d5	390099	released
7e68e5cc-9d28-43fd-85ba-dbc34e9fc2e0	fc189144-a62a-4005-8ff3-127caee3311c.FPKM-UQ.txt.gz	ee61c746996c7353f4b28508d7e31a80	414134	released
72ea05eb-e648-4ec3-a4be-e537039e30f4	d5d058b2-44d5-4e33-b96e-990526187fd5.FPKM-UQ.txt.gz	4b489398776853ecd1bfe620a7d9eeb9	414925	released
5ba8a4c3-45e4-4e96-bb73-1c2b0690ec43	31880eb5-dcf7-4562-ba4f-24978fe00eeb.FPKM-UQ.txt.gz	2df3ba0b7b25a4993938c0e02e65c0de	425697	released
3fec415b-098c-403b-98bf-7de2ebf7b4bb	1e8939fe-6847-4e2e-abe4-980ebc0919a8.htseq_counts.txt.gz	41aedff1ba3622534cfc82add8689221	246754	released
d66e2e50-66fc-49b4-a0f2-e6a8345cf48b	924dd8db-f195-4f4a-9222-31b07031305e.FPKM-UQ.txt.gz	c1769b7d615dd00e2b47a8ed9ec15f62	407954	released
9ce5cc6a-17c8-42e1-b02c-83bee4e28bd1	aa1b8cf7-83f6-47a3-b194-f551de91427b.rna_seq.star_gene_counts.tsv.gz	ba729edf91a6fd856a159ef722ce21d1	425688	released
3d086b5b-2c7c-4606-af11-557441abc031	2c284f0e-7849-45e5-a099-d58a31f9e844.rna_seq.star_gene_counts.tsv.gz	c00d8cb593a16b9d9e9398c427995d32	408523	released
b5668c48-2dd8-4c90-8a09-8b82cce80621	6553c896-4518-4826-9924-02e01bec5aa7.FPKM.txt.gz	f4ebbc876e7a0c7c8bc19bde0dc31ef7	329109	released
4ec7ad1c-f038-4ab9-b554-aced8a8b0a04	a7c49c42-bb0f-4c74-b2c7-bb25e1150476.htseq_counts.txt.gz	7267af1974545e9304ac48c84102f47b	243910	released
b998e97b-926f-428f-ab74-e091a06a1983	92b136dd-230d-4e77-93ec-19f00b02894f.FPKM.txt.gz	034e34c4d00cd67073def3bf38f93d60	322352	released
cd92ae0e-d258-40d1-bbad-87a8203153d0	28247948-a31a-46e5-850c-bcb5b083c7e5.htseq_counts.txt.gz	c5d693d34314ede4a0b92eda6053ade7	253002	released
dfb9546c-a372-4e05-8a1c-5fa66dc445c1	5449b6d7-724d-4611-9a74-42395a4d20ec.htseq_counts.txt.gz	c7668997fb3115310a5df6c734d5d509	231487	released
e07b175b-1aae-461e-9e16-75c0b886b57d	fc2d2fee-2997-4513-9b81-dfe7c3517d5a.htseq_counts.txt.gz	0a0134a0a46340ad02c27f688099d0f5	243829	released
3e27a494-15e0-4139-af8c-85b2a853937d	db14d0b5-b8f2-4c58-9bfd-51dbd57e23ba.htseq_counts.txt.gz	04fd6f8718d3c7b78abf32d4ed6bdc49	249051	released
8aeb245f-ed38-4d81-aad2-ee6cb5290d34	946b7067-5061-476e-8b88-4d9b2b85eb38.FPKM.txt.gz	973a11b5e114631f6694a4a07216a353	306669	released
857b155f-c9dd-4011-a3ab-e5318d1a2d11	784f70e4-0fc2-499d-83b6-18372fe906e9.rna_seq.star_gene_counts.tsv.gz	fa177c264478aca51b2280910b2cfc36	402322	released
683b7339-b430-4c34-b4f2-06234d65aab0	54770541-6569-40d6-a515-5c71fc662286.FPKM-UQ.txt.gz	4ea37cf4c576b623023eb973605706d0	391314	released
a42e3e1b-4efb-492f-b859-70c3950e014c	b1d6f15a-b2cd-4e61-99f9-ef98d25942b6.htseq_counts.txt.gz	ff4cf20ac10322eeb09388141c23b3a8	246028	released
4a7c4966-5c37-415c-85a7-4583cd5082c7	18d61331-6d99-4be3-b15b-65791b6e86d6.FPKM-UQ.txt.gz	4a19a74723aba3d1c209930e1d31d5de	403915	released
1de61eb3-d801-4ed7-b5f4-d77a12293bcf	f911c0f1-39d9-4158-80ae-1aca18e004fc.FPKM.txt.gz	17a74707b6fc06824be189a12affcb44	329658	released
a4405713-b030-4dc3-81e6-452e804d3a50	0038fffc-aff2-4a84-8a05-96124e8e64ba.FPKM.txt.gz	f65ea72e5d8dd634f33a4a49fe40ff4a	335351	released
55f3d992-ba7d-42bd-9f94-0adbe0ab6674	f6b9a532-f062-4061-8591-d6682668fafa.htseq_counts.txt.gz	af94971abab9ecae201a80bd1ae61a85	253052	released
a675c3b5-f956-4ccc-b0b7-eec6ef2b3c5e	bcf3b6a7-699b-4d04-963f-5c01d5c930cb.htseq_counts.txt.gz	002513ca8c79f5771ae2938e18bc6665	243808	released
4e996689-7c3e-4236-ac72-4620660c7c6a	3a19c03d-5380-4a89-8cd6-b797d8ec99cb.FPKM.txt.gz	349b0b79d02ef2bd3f3fc84740db92eb	307871	released
2b9e2c55-b3a6-450f-822f-d6bbfd9404f7	5c94aed8-11dc-492e-9673-6c727094055f.FPKM.txt.gz	d4b45b70e9a201653645256c39c6e8be	324263	released
2755f8b5-5fc2-47b7-ac95-e53677bb6c16	9776c00a-b6f0-461f-9764-3d8aaccbccc6.htseq_counts.txt.gz	bca9a9da0dbd428e4bb2f01b1afce2bd	247212	released
4d8d7602-6e1b-46a0-b623-d8ae6dad46ad	705a7acb-5374-4337-914a-7af38c3a17e4.FPKM-UQ.txt.gz	7cf34ed9863740b48fcf1f33c4268438	400484	released
8d030ca3-3e8e-4a83-bcd1-ad7e22d72ace	9ca81dc4-63f0-4b10-b60d-47a1dcff085a.FPKM.txt.gz	113f2e422c9c04cad49629ffb480c820	321222	released
862e75a3-3af9-41ed-b498-eae2e71e04ae	bab169f9-3dd1-4377-abd3-5f994ce10667.FPKM-UQ.txt.gz	05394b9497ff5658136f301be9d66549	411812	released
8c86925d-d0d8-4539-95e4-3ab958178caa	bf8fe43d-ba6a-4a80-81b0-357ae1ba25dc.FPKM-UQ.txt.gz	0cd1dbcbb70cea2f1903671887c09d9c	445617	released
99cbccad-d46a-46d4-ac26-2de0d7b5c9f8	dba4b174-0e9d-4c34-ae04-71f6e1f355a8.htseq_counts.txt.gz	1325c54ea184b612570532d21c3a36a5	254839	released
7c099850-661b-4a73-baee-6942e044224c	3e52aefa-f6a6-4ba7-b584-e653492771d3.FPKM-UQ.txt.gz	883865436f1839a1cd63f7e8da26d4d4	402171	released
21591569-867c-47e4-a653-b6030039fcc7	01bbbdab-8af9-423f-976c-9ec173700333.FPKM-UQ.txt.gz	5851303bda0fcafb896cb1a7fb4c0cb2	405087	released
5297c6d4-cab4-43b0-8736-606649169200	ca4864f2-3f13-401f-8b67-465f0b62b8e3.rna_seq.star_gene_counts.tsv.gz	3645c23a05d74c7170624a7d85365b08	439241	released
b8a7d2b4-8bcf-4296-95a8-899e15c47c02	7f07c01a-af2e-4ce4-8db9-5b0ae6754d5a.FPKM-UQ.txt.gz	b74a744c25108df23a620475aa31dbda	395407	released
27e9f40b-e35f-4448-8b9d-9ee8aca6fde7	e4f4507f-593d-4795-aff2-3d3ffa088d4e.FPKM.txt.gz	ea2ef9c42e7c4e35fdd7f7dfc91772fd	316017	released
2f28cd12-c764-41ac-a2eb-55f3bdfa18d1	9d685ed4-2e3c-4f99-90dc-29e6eef6f8d8.rna_seq.star_gene_counts.tsv.gz	37650df0bc95081d398c3caee7bf3105	406188	released
ddff1308-35cf-43ca-bec8-4be74e250d4f	624a56d7-8613-4886-bfe2-e4016faad246.rna_seq.star_gene_counts.tsv.gz	ef594edffbcaab37e06d196572de3f79	409726	released
db5f1ebc-617a-47f2-9897-d6706e27d39b	93ac0a93-d3e9-4f6b-9a0f-66b98b7f9245.htseq_counts.txt.gz	677174146e13b18ee5604b2ebaaa7823	258585	released
f5e0818f-f337-45aa-bfc3-7325e2907e60	0742750d-a7a3-4b88-bc4c-6907fef58f6f.FPKM.txt.gz	12b7637fdf6a48ef9c08c6f1cf67a3f2	315864	released
6a7da56a-502c-4957-bdb2-01bb8b20eca3	124d631a-246c-49c1-937d-75ce3480fc5b.FPKM-UQ.txt.gz	2df4b1cdcbddcf8ac26eec49ba2aa836	409568	released
0e747830-b067-4c1c-87ae-4270b3bb2a9e	7c10779c-679b-4c08-8823-d14759267c66.rna_seq.star_gene_counts.tsv.gz	cce3aa74f788749871ec690c18d5b6fb	403288	released
98512f33-5920-410b-bc56-dd175ef826ab	534bbd34-ede8-44df-a6ee-d8c43b927aee.FPKM.txt.gz	81cdc081fc76643913d95d93f980108c	315417	released
fae7426c-bded-4c9d-ac8e-172253d5a4f2	2050fd37-6f19-43e1-ae09-734fd2603eef.htseq_counts.txt.gz	a9e528aebffdc396319ab02bf3ee665d	255171	released
5ea9bb52-8ab6-4841-9cf2-16b728efcbd6	ae18c333-2339-4dec-8cde-9f790617e275.rna_seq.star_gene_counts.tsv.gz	945722542337f29519237b9fdba80c72	401558	released
7c011208-db67-4629-9776-3f91691e2c67	cb16971e-214b-4b17-9efb-3e5a75830337.FPKM-UQ.txt.gz	c88d5941b9a0972c1284b8187484c282	430922	released
b22aaaaa-1c57-4fb5-81bc-484d944a1f73	a360eb7d-ec0a-4b04-b508-ee54161b6118.FPKM.txt.gz	e3361606a543932ecf50a72f376abf27	317862	released
3db00d8b-ef46-4f25-99ef-fe8b7c010eb6	4ab0711d-2c95-4b48-8f99-01a80e2164d6.htseq_counts.txt.gz	3e465e4630335d07f5e188740de1f6fb	255315	released
ac2afaba-114d-436c-8a5c-6123e30a8068	c5c9c3a6-bd6f-4118-987f-fd3d9e659ff5.FPKM-UQ.txt.gz	e64bea7110a0e68ceed454c57851b463	418298	released
f0d447af-4f70-4c28-9a11-ca29ec0b4989	fa53562b-65ca-40d9-ae67-4b75ace67240.htseq_counts.txt.gz	c8f9aa80c59959784e45e92b68b80a75	251958	released
ce7bb6e9-4e31-44cb-a091-776c9b2bef44	ef90d8f5-e5c4-413f-bd88-1de229b190d0.FPKM.txt.gz	deedab18ca119985e43add5ca5c22dfb	341263	released
4f48773d-e7b5-48a5-97a0-4f19000d5773	0cc7bf27-db61-407c-936e-3c53cc49c3ef.FPKM.txt.gz	daf456b6174801fe2377ed5c82a1a65c	318745	released
f0b44612-82a6-4c02-b6d8-e028986c6d1e	fe4f9692-c06c-44c2-8eed-b79ee136393d.FPKM-UQ.txt.gz	b829db5874a13cea80f46012dfaa34ee	430503	released
9fa5b7d3-7fd3-47ff-8378-6c2ecddae22e	e6093943-659b-4209-9b45-12c76d9bcb47.htseq_counts.txt.gz	d826588a2aeeceeddc3e19652fb0e072	257700	released
5d2a8e95-1675-4bd9-be67-28a69818f509	a0775901-accf-4d0b-aea9-4a2ebe434e4a.FPKM-UQ.txt.gz	a121c4b556070a93e1e5eb554061a05e	414932	released
542cb953-512e-447e-bad9-1067a00c5908	12435cdf-c925-409c-87d0-66a478520ec2.rna_seq.star_gene_counts.tsv.gz	7563affe230f118c8e3bec6ef570d727	412978	released
8807e258-66c7-4a23-83fe-fafd18febdfb	15a1be65-aea3-46ea-87e2-a81132d5750f.htseq_counts.txt.gz	30a1e52ea281031b75e56a64471e6607	251646	released
f0079d62-d2c4-4b08-bc72-60d63d05549f	080a462b-232d-4107-929b-a022ea9d3ad5.rna_seq.star_gene_counts.tsv.gz	f1504db8b6ba2ea3197c049de8700402	420833	released
36848d30-bca3-48af-b538-073b7e32b438	a8a76141-733d-43fa-b50f-11b8fe35bf30.rna_seq.star_gene_counts.tsv.gz	bff800cd60c5b4c8aca0de4dd4900de5	408666	released
f785109c-86bc-4d23-b7db-a7ee376ecb1f	1660ada8-25f4-456a-b5fa-5a9315350d9c.FPKM-UQ.txt.gz	a9c1a511c1c1460286c779dd4a301f3e	403926	released
b00488e9-8b9c-4174-8e34-6910302151ac	3b559a38-fd21-4632-b78b-8604bcbb3b61.rna_seq.star_gene_counts.tsv.gz	17cab33e0c4e6aa3023576872247edf6	432489	released
92d06114-a882-4456-8617-ff75be85f87a	5cd2c0a0-98e8-4d58-b457-c108d753c868.FPKM-UQ.txt.gz	fff40777f178e666bef612eaf0893e73	411046	released
c4bc14cf-4e61-40d7-b396-49f965f6d72e	788476e6-83c0-4723-b889-a86ca129295d.rna_seq.star_gene_counts.tsv.gz	44854c502f8c90cdbe0429b78d407bf2	406714	released
c0ed0ace-97e6-44b7-8c9e-415d8d8378cf	bf7c814f-4a7a-42ee-a742-82771a7ffd45.htseq_counts.txt.gz	d4ab67cb8ffb75c29515ff300aff1a9f	253523	released
194f9388-e73f-4ecd-896a-056614841e53	ad71f8af-3fd7-4ea0-9255-72f9ffde8376.htseq_counts.txt.gz	24173cbd21267c46282ed2f87840df1f	258630	released
125ed7d4-278b-4a6b-93c8-bedcb42e5301	0075a162-a8c0-4162-982f-15529aa564f0.htseq_counts.txt.gz	86fe209dc265709020d7d12d4eace9f7	254138	released
930d9b31-0006-4942-9c9b-134e1406a88a	c8122249-dc4c-4d58-af5b-40beda25ad5e.FPKM.txt.gz	d805847cccfc2e7ff66f383f2d78052e	331589	released
